time,California,Oregon,Colorado,Montana,Washington,Utah,Wyoming,Idaho,New Mexico,Nevada,Arizona,South Dakota
2021-03-09,-4.045074074074073,-8.964444444444442,-2.6087037037037026,-4.07462962962963,-19.467407407407407,-2.729444444444444,-2.6561111111111124,-8.814629629629628,-3.4655555555555555,-4.238703703703704,0.10499999999999998,-1.5985185185185191
2021-03-16,-5.405074074074072,-9.464444444444444,-4.108703703703703,-4.07462962962963,-21.267407407407404,-4.029444444444445,-3.4561111111111114,-8.71462962962963,-4.565555555555556,-4.738703703703704,-1.045,-2.2985185185185184
2021-03-23,-6.325074074074074,-9.614444444444445,-4.608703703703703,-4.17462962962963,-22.717407407407407,-4.529444444444445,-3.756111111111112,-9.114629629629633,-4.365555555555556,-5.738703703703704,0.8049999999999999,-1.9485185185185188
2021-03-30,-6.575074074074074,-8.764444444444443,-5.408703703703703,-4.874629629629631,-24.617407407407406,-5.129444444444444,-5.056111111111111,-9.514629629629631,-5.265555555555556,-7.138703703703705,0.955,-2.098518518518519
2021-04-06,-3.4750740740740724,-6.6644444444444435,-4.608703703703703,-3.6746296296296297,-24.717407407407407,-2.729444444444444,-3.8561111111111117,-7.714629629629631,-2.1655555555555557,-3.9387037037037036,1.105,0.6014814814814815
2021-04-13,-0.17507407407407172,-4.914444444444445,-3.4087037037037033,-3.6746296296296297,-25.217407407407407,-0.7294444444444448,-4.656111111111112,-6.114629629629633,2.634444444444444,-0.4887037037037043,1.105,0.40148148148148133
2021-04-20,2.2699259259259277,1.235555555555556,-3.9087037037037033,-3.3746296296296308,-21.31740740740741,-1.1294444444444443,-5.356111111111112,-4.064629629629632,2.634444444444444,1.8112962962962955,1.105,-0.1485185185185185
2021-04-27,5.394925925925928,4.885555555555556,-2.3087037037037037,-3.774629629629631,-17.31740740740741,1.5705555555555555,-5.356111111111112,-2.9646296296296306,2.634444444444444,3.611296296296296,1.105,0.7014814814814816
2021-05-04,9.339925925925927,5.435555555555556,-0.508703703703703,-0.37462962962963076,-13.117407407407406,5.470555555555555,-2.256111111111112,2.8353703703703683,2.634444444444444,5.011296296296296,1.105,2.5014814814814814
2021-05-11,9.934925925925928,5.435555555555556,1.8912962962962974,1.42537037037037,-8.417407407407406,5.470555555555555,-0.6561111111111124,8.135370370370369,2.634444444444444,5.011296296296296,1.105,2.8014814814814817
2021-05-18,10.024925925925928,5.435555555555556,6.3912962962962965,6.825370370370369,-0.9174074074074063,5.470555555555555,2.943888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2021-05-25,9.954925925925927,5.435555555555556,7.991296296296297,5.325370370370369,2.6825925925925915,5.470555555555555,7.943888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2021-06-01,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,11.782592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2021-06-08,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2021-06-15,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2021-06-22,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
2021-06-29,10.024925925925928,5.435555555555556,7.991296296296297,7.02537037037037,14.282592592592593,5.470555555555555,8.143888888888888,9.485370370370369,2.634444444444444,5.011296296296296,1.105,2.9514814814814816
